Auction ID,APN,Legal Description,Property Address ,City,Zip Code,Minimum Bid,Auction Ends Apr 26th (ET),Full Address,location,point,latitude,longitude,altitude,Size,Hover_info
994988,021-257-01,"T18S R52E S1  B.18 PART L.1,3,5,7,9,11,13&15   .287AC                                        ",13901 N GOLDEN AVE ,CRYSTAL,89060.0," 2,266.00 ",  12:20 PM,"13901 N GOLDEN AVE , CRYSTAL, 89060.0","N Golden Ave, California 92404, USA","(34.1532021, -117.2621671, 0.0)",34.1532021,-117.2621671,0.0,.287,".287 -- AC, BID:  2,266.00 "
994989,021-261-01,T18S R52E S1  B.16 L.1-8   .781 AC ,13821 N POLK AVE ,CRYSTAL,89060.0," 2,342.00 ",  12:20 PM,"13821 N POLK AVE , CRYSTAL, 89060.0","13821 N Polk Ave, Portland, OR 97203, USA","(45.5991805, -122.7401918, 0.0)",45.5991805,-122.7401918,0.0,.781 ,".781  -- AC, BID:  2,342.00 "
994990,021-262-01,T18S R52E S1  B.12 L.1-8  .781 AC  ,13731 N POLK AVE ,CRYSTAL,89060.0," 2,342.00 ",  12:20 PM,"13731 N POLK AVE , CRYSTAL, 89060.0","13731 N Polk Ave, Portland, OR 97203, USA","(45.5991805, -122.7401918, 0.0)",45.5991805,-122.7401918,0.0,.781 ,".781  -- AC, BID:  2,342.00 "
994991,021-264-01,"T18S R52E S1  B.11 PART L.2,4,6,8,10,12,14&16  .212ac                                        ",13730 N POLK AVE ,CRYSTAL,89060.0," 2,238.00 ",  12:30 PM,"13730 N POLK AVE , CRYSTAL, 89060.0","N Polk Ave, California, USA","(36.8032229, -119.8894878, 0.0)",36.8032229,-119.8894878,0.0,.212,".212 -- AC, BID:  2,238.00 "
994992,021-265-01,"T18S R52E S1  B.15 PART L.2,4,6,8,10,12,14&16  .642AC                                         ",13820 N POLK AVE ,CRYSTAL,89060.0," 2,342.00 ",  12:30 PM,"13820 N POLK AVE , CRYSTAL, 89060.0","13820 N Polk Ave, Portland, OR 97203, USA","(45.5991805, -122.7401918, 0.0)",45.5991805,-122.7401918,0.0,.642,".642 -- AC, BID:  2,342.00 "
994993,021-266-02,"T18S R52E S1  B.14 E 1/2 L.1,3,5,7,9,11 &  L.13&15 EXCLUDING PORTIONS OF HIGHWAYS    .372AC                                       ",13847 N GOLDEN AVE ,CRYSTAL,89060.0," 2,024.00 ",  12:30 PM,"13847 N GOLDEN AVE , CRYSTAL, 89060.0","N Golden Ave, California 92404, USA","(34.1532021, -117.2621671, 0.0)",34.1532021,-117.2621671,0.0,.372,".372 -- AC, BID:  2,024.00 "
994995,021-268-02,"T18S R52E S1  B.4 L.2,4,6,8,10,12&14  .605AC                                ",3095 W LLOYD ST ,CRYSTAL,89060.0," 2,265.00 ",  12:30 PM,"3095 W LLOYD ST , CRYSTAL, 89060.0","3095 W Lloyd St, Pensacola, FL 32501, USA","(30.4254543, -87.2345998, 0.0)",30.4254543,-87.2345998,0.0,.605,".605 -- AC, BID:  2,265.00 "
994996,021-271-01,T18S R52E S1  B.29 L.1-16  1.7AC  ,14075 N JOHNNIE AVE ,CRYSTAL,89060.0," 2,987.00 ",  12:30 PM,"14075 N JOHNNIE AVE , CRYSTAL, 89060.0","Hamburg, NY 14075, USA","(42.7279833, -78.8609122, 0.0)",42.7279833,-78.8609122,0.0,1.7,"1.7 -- AC, BID:  2,987.00 "
994997,021-274-01,T18S R52E S1  B.B  1.8AC,13901 N GLOBE AVE ,CRYSTAL,89060.0," 2,987.00 ",  12:30 PM,"13901 N GLOBE AVE , CRYSTAL, 89060.0","SW N Globe Ave, Port St. Lucie, FL 34953, USA","(27.2455639, -80.37786729999999, 0.0)",27.2455639,-80.37786729999999,0.0,1.8,"1.8 -- AC, BID:  2,987.00 "
994998,021-275-02,"T18S R52E S1  B.22 L.1,3,5-16  1.6AC  ",13991 N GLOBE AVE ,CRYSTAL,89060.0," 2,665.00 ",  12:30 PM,"13991 N GLOBE AVE , CRYSTAL, 89060.0","SW N Globe Ave, Port St. Lucie, FL 34953, USA","(27.2455639, -80.37786729999999, 0.0)",27.2455639,-80.37786729999999,0.0,1.6,"1.6 -- AC, BID:  2,665.00 "
994999,021-276-01,T18S R52E S1  B.28 L.1-16 1.8AC  ,14075 N GLOBE AVE ,CRYSTAL,89060.0," 2,987.00 ",  12:30 PM,"14075 N GLOBE AVE , CRYSTAL, 89060.0","SW N Globe Ave, Port St. Lucie, FL 34953, USA","(27.2455639, -80.37786729999999, 0.0)",27.2455639,-80.37786729999999,0.0,1.8,"1.8 -- AC, BID:  2,987.00 "
995000,021-277-01,T18S R52E S1  B.27 L.1-16  1.5AC ,14074 N GLOBE AVE ,CRYSTAL,89060.0," 2,987.00 ",  12:30 PM,"14074 N GLOBE AVE , CRYSTAL, 89060.0","SW N Globe Ave, Port St. Lucie, FL 34953, USA","(27.2455639, -80.37786729999999, 0.0)",27.2455639,-80.37786729999999,0.0,1.5,"1.5 -- AC, BID:  2,987.00 "
995001,021-278-01,T18S R52E S1  B.21 L.1-16  1.5AC  ,13990 N GLOBE AVE ,CRYSTAL,89060.0," 2,987.00 ",  12:30 PM,"13990 N GLOBE AVE , CRYSTAL, 89060.0","SW N Globe Ave, Port St. Lucie, FL 34953, USA","(27.2455639, -80.37786729999999, 0.0)",27.2455639,-80.37786729999999,0.0,1.5,"1.5 -- AC, BID:  2,987.00 "
995002,021-279-01,T18S R52E S1  B.17 L.1-16  1.5AC ,13900 N GLOBE AVE ,CRYSTAL,89060.0," 2,987.00 ",  12:30 PM,"13900 N GLOBE AVE , CRYSTAL, 89060.0","SW N Globe Ave, Port St. Lucie, FL 34953, USA","(27.2455639, -80.37786729999999, 0.0)",27.2455639,-80.37786729999999,0.0,1.5,"1.5 -- AC, BID:  2,987.00 "
995008,021-286-09,T18S R52E S1  B.A L.9 .057AC  ,13820 N JOHNNIE AVE ,CRYSTAL,89060.0," 1,783.00 ",  12:30 PM,"13820 N JOHNNIE AVE , CRYSTAL, 89060.0","N Johnnie Ave, Nevada 89060, USA","(36.4216667, -116.0716548, 0.0)",36.4216667,-116.0716548,0.0,.057,".057 -- AC, BID:  1,783.00 "
995009,027-011-01,T18S R53E S15-NW  P#8901       160AC ,11751 N BLAGG RD ,PAHRUMP,89060.0," $ 2,441.00 ",  12:30 PM,"11751 N BLAGG RD , PAHRUMP, 89060.0","11751 N Blagg Rd, Pahrump, NV 89060, USA","(36.3920003, -116.0104926, 0.0)",36.3920003,-116.0104926,0.0,160,"160 -- AC, BID:  $ 2,441.00 "
995010,027-611-34,T20S R52E S35 F#487265 TRACT 2  12.3AC   P#12445                                  ,4101 W NEVADA HIGHWAY 372 ,PAHRUMP,89048.0," $ 1,166.00 ",  12:30 PM,"4101 W NEVADA HIGHWAY 372 , PAHRUMP, 89048.0","4101 NV-372, Pahrump, NV 89060, USA","(36.1736165, -116.0897672, 0.0)",36.1736165,-116.0897672,0.0,12.3,"12.3 -- AC, BID:  $ 1,166.00 "
995011,028-096-05,T18S R53E S20 L.90 MOUNTAIN VIEW ESTATES ,1590 W ZIRCONIA RD ,PAHRUMP,89060.0, $ 923.00 ,  12:30 PM,"1590 W ZIRCONIA RD , PAHRUMP, 89060.0","1590 Zirconia Rd, Pahrump, NV 89060, USA","(36.3761671, -116.0433375, 0.0)",36.3761671,-116.0433375,0.0,0,"0 -- AC, BID:  $ 923.00 "
995012,028-125-03,T18S R53E S20 L.203 MOUNTAIN VIEW ESTATES  ,1341 W LAPIS RD ,PAHRUMP,89060.0, $ 859.00 ,  12:30 PM,"1341 W LAPIS RD , PAHRUMP, 89060.0","W Lapis Rd, Pahrump, NV 89060, USA","(36.370083, -116.037147, 0.0)",36.370083,-116.037147,0.0,0,"0 -- AC, BID:  $ 859.00 "
995013,028-432-12 RES,T20S R52E S1 U.1 P.132 VEGAS ACRES UNIT 1   ,3140 W OUR RD ,PAHRUMP,89060.0," $ 1,671.00 ",  12:30 PM,"3140 W OUR RD , PAHRUMP, 89060.0","3140 Our Rd, Pahrump, NV 89060, USA","(36.235728, -116.070409, 0.0)",36.235728,-116.070409,0.0,0,"0 -- AC, BID:  $ 1,671.00 "
995014,028-591-23,T20S R52E S26 U.2 P.83 VEGAS ACRES ,4360 W CODY RD ,PAHRUMP,89048.0," $ 1,185.00 ",  12:30 PM,"4360 W CODY RD , PAHRUMP, 89048.0","4360 Cody Rd, Pahrump, NV 89048, USA","(36.18637470000001, -116.0920335, 0.0)",36.18637470000001,-116.0920335,0.0,0,"0 -- AC, BID:  $ 1,185.00 "
995015,028-603-06,T20S R52E S26 U.2 P.120 VEGAS ACRES ,4200 W MAGNET RD ,PAHRUMP,89048.0," $ 1,203.00 ",  12:40 PM,"4200 W MAGNET RD , PAHRUMP, 89048.0","4200 Magnet Rd, Pahrump, NV 89048, USA","(36.1848984, -116.0893917, 0.0)",36.1848984,-116.0893917,0.0,0,"0 -- AC, BID:  $ 1,203.00 "
995016,028-614-04 RES,T20S R52E S26 U.2 P.211 VEGAS ACRES  ,4240 W TIGER RD ,PAHRUMP,89048.0," $ 2,386.00 ",  12:40 PM,"4240 W TIGER RD , PAHRUMP, 89048.0","4240 Tiger Rd, Pahrump, NV 89048, USA","(36.180571, -116.090511, 0.0)",36.180571,-116.090511,0.0,0,"0 -- AC, BID:  $ 2,386.00 "
995017,028-632-05**,T20S R52E S13 U.1 P.33 CHARLESTON PARK RANCHOS ,3021 W RETREAD RD ,PAHRUMP,89048.0," $ 3,944.00 ",  12:40 PM,"3021 W RETREAD RD , PAHRUMP, 89048.0","3021 Retread Rd, Pahrump, NV 89048, USA","(36.2102892, -116.0677318, 0.0)",36.2102892,-116.0677318,0.0,0,"0 -- AC, BID:  $ 3,944.00 "
995018,028-643-08,T20S R52E S13 U.1 P.7  CHARLESTON PARK RANCHOS ,3201 W WILSON RD ,PAHRUMP,89048.0," $ 1,185.00 ",  12:40 PM,"3201 W WILSON RD , PAHRUMP, 89048.0","3201 W Wilson Rd, Pahrump, NV 89048, USA","(36.211685, -116.071068, 0.0)",36.211685,-116.071068,0.0,0,"0 -- AC, BID:  $ 1,185.00 "
995019,028-703-04 RES,T20S R52E S13 U.2 P.74 CHARLESTON PARK RANCHOS  ,3791 W DYER RD ,PAHRUMP,89048.0," $ 3,103.00 ",  12:40 PM,"3791 W DYER RD , PAHRUMP, 89048.0","3791 W Dyer Rd, Pahrump, NV 89048, USA","(36.2159497, -116.0816076, 0.0)",36.2159497,-116.0816076,0.0,0,"0 -- AC, BID:  $ 3,103.00 "
995020,028-732-25,T20S R52E S14 U.3 P.62 CHARLESTON PARK RANCHOS ,4080 W MEDICINE MAN RD ,,," $ 27,059.00 ",  12:40 PM,4080 W MEDICINE MAN RD ,"4080 Medicine Man Rd, Pahrump, NV 89048, USA","(36.20955430000001, -116.0866554, 0.0)",36.20955430000001,-116.0866554,0.0,0,"0 -- AC, BID:  $ 27,059.00 "
995021,028-791-04,T20S R52E S24 U.7 P.17  CHARLESTON PARK RANCHOS ,3271 W LAURENCE RD ,PAHRUMP,89048.0," $ 1,185.00 ",  12:40 PM,"3271 W LAURENCE RD , PAHRUMP, 89048.0","3271 Laurence Rd, Pahrump, NV 89048, USA","(36.1942201, -116.072234, 0.0)",36.1942201,-116.072234,0.0,0,"0 -- AC, BID:  $ 1,185.00 "
995022,028-861-15**,T20S R52E S12 L.15 GREGORY TIM HAFEN   ,50 N MURPHY ST ,PAHRUMP,89060.0," $ 2,319.00 ",  12:40 PM,"50 N MURPHY ST , PAHRUMP, 89060.0","50 N Murphy St, Pahrump, NV 89060, USA","(36.220009, -116.076909, 0.0)",36.220009,-116.076909,0.0,0,"0 -- AC, BID:  $ 2,319.00 "
995023,029-071-33,T19S R53E S15  B.9 L.44  COUNTRY VIEW ESTATES  ,5800 N RHYOLITE AVE ,PAHRUMP,89060.0, $ 932.00 ,  12:40 PM,"5800 N RHYOLITE AVE , PAHRUMP, 89060.0","5800 Rhyolite Ave, Pahrump, NV 89060, USA","(36.30489000000001, -115.998321, 0.0)",36.30489000000001,-115.998321,0.0,0,"0 -- AC, BID:  $ 932.00 "
995024,029-231-11,T19S R53E S15 U.1 B.9 L.4  1.2 ACRES    COUNTRY  PLACE II                                         ,201 E CHARLESTON VIEW AVE ,PAHRUMP,89060.0," $ 1,214.00 ",  12:40 PM,"201 E CHARLESTON VIEW AVE , PAHRUMP, 89060.0","201 Charleston View, Pahrump, NV 89060, USA","(36.3018419, -116.0107499, 0.0)",36.3018419,-116.0107499,0.0,1.2 ,"1.2  -- AC, BID:  $ 1,214.00 "
995025,029-453-01,T19S R53E S19 L.194  2.3ACRES  VALLEY VIEW ACRES ,2271 W PALM DR ,PAHRUMP,89060.0," $ 1,359.00 ",  12:40 PM,"2271 W PALM DR , PAHRUMP, 89060.0","2271 Palm Dr, Pahrump, NV 89060, USA","(36.281815, -116.055693, 0.0)",36.281815,-116.055693,0.0,2.3,"2.3 -- AC, BID:  $ 1,359.00 "
995026,029-462-14*,T19S R53E S30 L.93   2.3ACRES    VALLEY VIEW ACRES                                           ,2670 W TONYA DR ,PAHRUMP,89060.0," $ 2,600.00 ",  12:40 PM,"2670 W TONYA DR , PAHRUMP, 89060.0","2670 Tonya Dr, Pahrump, NV 89060, USA","(36.276278, -116.062781, 0.0)",36.276278,-116.062781,0.0,2.3,"2.3 -- AC, BID:  $ 2,600.00 "
995027,029-491-24*,T19S R53E S30 L.70 E1/2  1.00AC  VALLEY VIEW ACRES                                          ,2451 W TONYA DR ,PAHRUMP,89060.0," $ 1,332.00 ",  12:40 PM,"2451 W TONYA DR , PAHRUMP, 89060.0","2451 Tonya Dr, Pahrump, NV 89060, USA","(36.275048, -116.058942, 0.0)",36.275048,-116.058942,0.0,1.00,"1.00 -- AC, BID:  $ 1,332.00 "
995028,029-492-31**,T19S R53E S30 L.37 E1/2  1.159ACRES VALLEY VIEW ACRES                                           ,2101 W MCMURRAY DR ,PAHRUMP,," $ 6,803.00 ",  12:40 PM,"2101 W MCMURRAY DR , PAHRUMP","2101 McMurray Dr, Pahrump, NV 89060, USA","(36.272766, -116.052617, 0.0)",36.272766,-116.052617,0.0,1.159,"1.159 -- AC, BID:  $ 6,803.00 "
995029,029-571-10,T19S R53E S31 L.30 2.351 ACRES GOOSE NECK PARK  ,2211 W TOUGH GIRL RD ,PAHRUMP,89060.0, $ 997.00 ,  12:40 PM,"2211 W TOUGH GIRL RD , PAHRUMP, 89060.0","2211 Tough Girl Rd, Pahrump, NV 89060, USA","(36.250976, -116.054017, 0.0)",36.250976,-116.054017,0.0,2.351 ,"2.351  -- AC, BID:  $ 997.00 "
995030,029-661-05,T19S R53E S11 L.13  GREEN VALLEY RANCHETTES ,1710 E CHESS WAY ,PAHRUMP,89060.0, $ 876.00 ,  12:40 PM,"1710 E CHESS WAY , PAHRUMP, 89060.0","1710 E Chess Way, Pahrump, NV 89060, USA","(36.3210047, -115.983797, 0.0)",36.3210047,-115.983797,0.0,0,"0 -- AC, BID:  $ 876.00 "
995031,029-668-06,T19S R53E S11 L.74  GREEN VALLEY RANCHETTES  ,1650 E JENT RD ,PAHRUMP,89060.0, $ 882.00 ,  12:40 PM,"1650 E JENT RD , PAHRUMP, 89060.0","1650 Jent Rd, Cordova, AL 35550, USA","(33.7218927, -87.20236009999999, 0.0)",33.7218927,-87.20236009999999,0.0,0,"0 -- AC, BID:  $ 882.00 "
995032,029-675-02,T19S R53E S11 L.114  GREEN VALLEY RANCHETTES ,1591 E MOSES RD ,PAHRUMP,89060.0, $ 870.00 ,  12:40 PM,"1591 E MOSES RD , PAHRUMP, 89060.0","Pahrump, NV, USA","(36.2082943, -115.9839147, 0.0)",36.2082943,-115.9839147,0.0,0,"0 -- AC, BID:  $ 870.00 "
995033,030-022-19,T19S R53E S9 U.1 B.48 L.34  CALVADA VALLEY NORTH  ,6790 N PASTEL AVE ,PAHRUMP,89060.0, $ 866.00 ,  12:40 PM,"6790 N PASTEL AVE , PAHRUMP, 89060.0","6790 Pastel Ave, Pahrump, NV 89060, USA","(36.3207, -116.0282202, 0.0)",36.3207,-116.0282202,0.0,0,"0 -- AC, BID:  $ 866.00 "
995034,030-032-22,"T19S R53E S9 U.1 B.48 L.31  CALVADA VALLEY NORTH  8,800SF                                           ",6820 N PASTEL AVE ,PAHRUMP,89060.0, $ 848.00 ,  12:40 PM,"6820 N PASTEL AVE , PAHRUMP, 89060.0","6820 Pastel Ave, Pahrump, NV 89060, USA","(36.3207, -116.0282202, 0.0)",36.3207,-116.0282202,0.0,0,"0 -- AC, BID:  $ 848.00 "
995035,030-052-01,"T19S R53E S9 U.2 B.72 L.9   CALVADA VALLEY NORTH  8,490.55sf +/-   (.195 ACRES)                ",491 E PARQUE AVE ,PAHRUMP,," $ 2,557.00 ",  12:40 PM,"491 E PARQUE AVE , PAHRUMP","491 E Parque Ave, Pahrump, NV 89060, USA","(36.3213766, -116.0058311, 0.0)",36.3213766,-116.0058311,0.0,.195 ,".195  -- AC, BID:  $ 2,557.00 "
995036,030-053-08,"T19S R53E S9 U.2 B.73 L.56  CALVADA VALLEY NORTH  9,486.40sf +/-                                    ",520 W PEACHTREE LN ,PAHRUMP,89060.0, $ 866.00 ,  12:40 PM,"520 W PEACHTREE LN , PAHRUMP, 89060.0","520 Peach Tree Ln, Pahrump, NV 89060, USA","(36.3206333, -116.0238902, 0.0)",36.3206333,-116.0238902,0.0,0,"0 -- AC, BID:  $ 866.00 "
995037,030-061-14,"T19S R53E S9 U.2 B.72 L.23  CALVADA VALLEY NORTH 8,800sf      (.202 ACRES)                                   ",420 E FARM LN ,PAHRUMP,," $ 2,151.00 ",  12:40 PM,"420 E FARM LN , PAHRUMP","420 W Harris Farm Rd, Pahrump, NV 89060, USA","(36.2934265, -116.0245599, 0.0)",36.2934265,-116.0245599,0.0,.202 ,".202  -- AC, BID:  $ 2,151.00 "
995038,030-063-16,"T19S R53E S9 U.2 B.73 L.53  CALVADA VALLEY NORTH 8,9010sf                                         ",470 W PEACHTREE LN ,PAHRUMP,89060.0, $ 866.00 ,  12:40 PM,"470 W PEACHTREE LN , PAHRUMP, 89060.0","Pahrump, NV, USA","(36.2082943, -115.9839147, 0.0)",36.2082943,-115.9839147,0.0,0,"0 -- AC, BID:  $ 866.00 "
995039,030-063-25,"T19S R53E S9 U.2 B.73 L.44  CALVADA VALLEY NORTH   8,800sf      (.202 ACRES)                                             ",350 W PEACHTREE LN ,PAHRUMP,," $ 2,936.00 ",  12:50 PM,"350 W PEACHTREE LN , PAHRUMP","350 Peach Tree Ln, Pahrump, NV 89060, USA","(36.3208774, -116.0206613, 0.0)",36.3208774,-116.0206613,0.0,.202 ,".202  -- AC, BID:  $ 2,936.00 "
995040,030-071-24,"T19S R53E S9 U.2 B.74 L.24  CALVADA VALLEY NORTH 8,800sf                                          ",400 W WILWOOD ST ,PAHRUMP,89060.0, $ 859.00 ,  12:50 PM,"400 W WILWOOD ST , PAHRUMP, 89060.0","400 Wilwood St, Pahrump, NV 89060, USA","(36.3200864, -116.0215918, 0.0)",36.3200864,-116.0215918,0.0,0,"0 -- AC, BID:  $ 859.00 "
995041,030-073-02,"T19S R53E S9 U.2 B.69 L.12  CALVADA VALLEY NORTH  8,800sf        (.202 ACRES)                                 ",321 W WILWOOD ST ,PAHRUMP,," $ 2,200.00 ",  12:50 PM,"321 W WILWOOD ST , PAHRUMP","321 Wilwood St, Pahrump, NV 89060, USA","(36.3196549, -116.0199537, 0.0)",36.3196549,-116.0199537,0.0,.202 ,".202  -- AC, BID:  $ 2,200.00 "
995042,030-073-19,"T19S R53E S9 U.2 B.69 L.19  CALVADA VALLEY NORTH   8,800sf         (.202 ACRES)                                          ",370 W OESTE ST ,PAHRUMP,," $ 2,200.00 ",  12:50 PM,"370 W OESTE ST , PAHRUMP","370 Oeste St, Pahrump, NV 89060, USA","(36.3190963, -116.0210727, 0.0)",36.3190963,-116.0210727,0.0,.202 ,".202  -- AC, BID:  $ 2,200.00 "
995043,030-073-22,"T19S R53E S9 U.2 B.69 L.16  CALVADA VALLEY NORTH  8,800sf           (.202 ACRES)                                               ",330 W OESTE ST ,PAHRUMP,," $ 2,689.00 ",  12:50 PM,"330 W OESTE ST , PAHRUMP","330 Oeste St, Pahrump, NV 89060, USA","(36.319113, -116.0203436, 0.0)",36.319113,-116.0203436,0.0,.202 ,".202  -- AC, BID:  $ 2,689.00 "
995044,030-081-03,"T19S R53E S9 U.2 B.76 L.22  CALVADA VALLEY NORTH   10,450sf      (.240 ACRES)                                    ",6820 N PATHWAY DR  ,PAHRUMP,," $ 2,200.00 ",  12:50 PM,"6820 N PATHWAY DR  , PAHRUMP","6820 Pathway Dr, Pahrump, NV 89060, USA","(36.3199232, -116.0168357, 0.0)",36.3199232,-116.0168357,0.0,.240 ,".240  -- AC, BID:  $ 2,200.00 "
995045,030-081-20,"T19S R53E S9 U.2 B.76 L.5   CALVADA VALLEY NORTH  8,800sf          (.202 ACRES)                                         ",6851 N PROVO DR ,PAHRUMP,," $ 2,936.00 ",  12:50 PM,"6851 N PROVO DR , PAHRUMP","6851 Provo Pl, Pahrump, NV 89060, USA","(36.32039109999999, -116.0172211, 0.0)",36.32039109999999,-116.0172211,0.0,.202 ,".202  -- AC, BID:  $ 2,936.00 "
995046,030-083-02,"T19S R53E S9 U.2 B.73 L.21  CALVADA VALLEY NORTH  8,800sf         (.202 ACRES)                                               ",281 W FARM LN ,PAHRUMP,," $ 2,200.00 ",  12:50 PM,"281 W FARM LN , PAHRUMP","281 Farm Ln, Pahrump, NV 89060, USA","(36.32121, -116.0193143, 0.0)",36.32121,-116.0193143,0.0,.202 ,".202  -- AC, BID:  $ 2,200.00 "
995047,030-083-05,"T19S R53E S9 U.2 B.73 L.24  CALVADA VALLEY NORTH  10,491.25sf +/-                                   ",6900 N MADDEN PL ,PAHRUMP,89060.0, $ 854.00 ,  12:50 PM,"6900 N MADDEN PL , PAHRUMP, 89060.0","6900 Madden Pl, Pahrump, NV 89060, USA","(36.3209398, -116.0187627, 0.0)",36.3209398,-116.0187627,0.0,0,"0 -- AC, BID:  $ 854.00 "
995048,030-092-03,"T19S R53E S9 U.2 B.78 L.11  CALVADA VALLEY NORTH    8,800sf         (.202 ACRES)                              ",6801 N CATAMARCA AVE ,PAHRUMP,," $ 2,446.00 ",  12:50 PM,"6801 N CATAMARCA AVE , PAHRUMP","6801 Catamarca Ave, Pahrump, NV 89060, USA","(36.319651, -116.0153008, 0.0)",36.319651,-116.0153008,0.0,.202 ,".202  -- AC, BID:  $ 2,446.00 "
995049,030-092-07,"T19S R53E S9 U.2 B.78 L.15  CALVADA VALLEY NORTH     8,800sf         (.202 ACRES)                              ",6861 N CATAMARCA AVE ,PAHRUMP,," $ 2,029.00 ",  12:50 PM,"6861 N CATAMARCA AVE , PAHRUMP","6861 Catamarca Ave, Pahrump, NV 89060, USA","(36.3205306, -116.0153232, 0.0)",36.3205306,-116.0153232,0.0,.202 ,".202  -- AC, BID:  $ 2,029.00 "
995050,030-101-10,"T19S R53E S9 U.1 B.46 L.4   CALVADA VALLEY NORTH  8,794.50sf +/-                                    ",6641 N PARQUE AVE ,PAHRUMP,89060.0, $ 757.00 ,  12:50 PM,"6641 N PARQUE AVE , PAHRUMP, 89060.0","6641 Parque Ave, Pahrump, NV 89060, USA","(36.3164179, -116.031307, 0.0)",36.3164179,-116.031307,0.0,0,"0 -- AC, BID:  $ 757.00 "
995051,030-101-15,"T19S R53E S9 U.1 B.46 L.54  CALVADA VALLEY NORTH    10,450sf      (.240 ACRES)            ",6570 N SAN BLAS LN ,PAHRUMP,," $ 2,446.00 ",  12:50 PM,"6570 N SAN BLAS LN , PAHRUMP","6570 San Blas Ave, Pahrump, NV 89060, USA","(36.3169951, -116.0291205, 0.0)",36.3169951,-116.0291205,0.0,.240 ,".240  -- AC, BID:  $ 2,446.00 "
995052,030-112-03,"T19S R53E S9 U.1 B.44 L.28  CALVADA VALLEY NORTH    8,800sf +/-     (.202 ACRES)                  ",6411 N. IMPERIAL PL ,PAHRUMP,89060.0," $ 1,966.00 ",  12:50 PM,"6411 N. IMPERIAL PL , PAHRUMP, 89060.0","6411 Imperial Pl, Pahrump, NV 89060, USA","(36.3137457, -116.0312467, 0.0)",36.3137457,-116.0312467,0.0,.202 ,".202  -- AC, BID:  $ 1,966.00 "
995053,030-112-11,"T19S R53E S9 U.1 B.44 L.36  CALVADA VALLEY NORTH 8,800sf                                          ",6470 N HEWITT AVE ,PAHRUMP,89060.0, $ 854.00 ,  12:50 PM,"6470 N HEWITT AVE , PAHRUMP, 89060.0","6470 Hewitt Ave, Pahrump, NV 89060, USA","(36.3144332, -116.0308569, 0.0)",36.3144332,-116.0308569,0.0,0,"0 -- AC, BID:  $ 854.00 "
995054,030-113-02,T19S R53E S9 U.1 B.44 L.43  CALVADA VALLEY NORTH  .204ac                                           ,6401 N HEWITT AVE ,PAHRUMP,," $ 2,446.00 ",  12:50 PM,"6401 N HEWITT AVE , PAHRUMP","6401 Hewitt Ave, Pahrump, NV 89060, USA","(36.3134569, -116.0302839, 0.0)",36.3134569,-116.0302839,0.0,.204,".204 -- AC, BID:  $ 2,446.00 "
995055,030-113-08,"T19S R53E S9 U.1 B.44 L.49  CALVADA VALLEY NORTH     8,800sf +/-   (.202 ACRES)        ",6491 N HEWITT AVE ,PAHRUMP,," $ 2,736.00 ",  12:50 PM,"6491 N HEWITT AVE , PAHRUMP","6491 Hewitt Ave, Pahrump, NV 89060, USA","(36.3147839, -116.0302867, 0.0)",36.3147839,-116.0302867,0.0,.202 ,".202  -- AC, BID:  $ 2,736.00 "
995056,030-121-21,"T19S R53E S9 U.1 B.44 L.184  CALVADA VALLEY NORTH  10,450sf                                           ",6271 N IMPERIAL PL ,PAHRUMP,89060.0, $ 848.00 ,  12:50 PM,"6271 N IMPERIAL PL , PAHRUMP, 89060.0","6271 Imperial Pl, Pahrump, NV 89060, USA","(36.3112923, -116.031303, 0.0)",36.3112923,-116.031303,0.0,0,"0 -- AC, BID:  $ 848.00 "
995057,030-121-28,"T19S R53E S9 U.1 B.44 L.177  CALVADA VALLEY NORTH  8,800sf        (.202 ACRES)                                            ",6300 N HEWITT AVE ,PAHRUMP,," $ 2,125.00 ",  12:50 PM,"6300 N HEWITT AVE , PAHRUMP","6300 Hewitt Ave, Pahrump, NV 89060, USA","(36.3116645, -116.0309208, 0.0)",36.3116645,-116.0309208,0.0,.202 ,".202  -- AC, BID:  $ 2,125.00 "
995058,030-131-10,T19S R53E S9 U.1 B.44 L.153  CALVADA VALLEY NORTH  .271ac                                            ,6370 N ITASCA PL ,PAHRUMP,," $ 2,125.00 ",  12:50 PM,"6370 N ITASCA PL , PAHRUMP","6370 Itasca Pl, Pahrump, NV 89060, USA","(36.3128433, -116.0299214, 0.0)",36.3128433,-116.0299214,0.0,.271,".271 -- AC, BID:  $ 2,125.00 "
995059,030-151-07,T19S R53E S9 U.1 B.57 L.109 .296AC CALVADA VALLEY NORTH                                             ,6441 N ALPACA AVE ,PAHRUMP,89060.0, $ 868.00 ,  12:50 PM,"6441 N ALPACA AVE , PAHRUMP, 89060.0","6441 Alpaca Ave, Pahrump, NV 89060, USA","(36.313338, -116.0242962, 0.0)",36.313338,-116.0242962,0.0,.296,".296 -- AC, BID:  $ 868.00 "
995060,030-192-07,T19S R53E S9 U.1 B.54 L.7 .202AC CALVADA VALLEY   NORTH             (.202 ACRES)                               ,6700 N NEWBY LN ,PAHRUMP,," $ 2,743.00 ",  12:50 PM,"6700 N NEWBY LN , PAHRUMP","6700 Newby Ln, Pahrump, NV 89060, USA","(36.317592, -116.02328, 0.0)",36.317592,-116.02328,0.0,.202,".202 -- AC, BID:  $ 2,743.00 "
